path,text,num_frames,height,width,aspect_ratio,fps,resolution
dataset/bridge/videos/train/19282/rgb.mp4,move the sushi to the far left table below the brush,25,480,640,0.75,3.0,307200
dataset/bridge/videos/train/20644/rgb.mp4,Move the pot between the microwave and mushroom,26,480,640,0.75,3.0,307200
dataset/bridge/videos/train/22615/rgb.mp4,Put the silver pot in front of the green pepper.,35,480,640,0.75,3.0,307200
dataset/bridge/videos/train/24782/rgb.mp4,Place the pot in front of the blue cloth,26,480,640,0.75,3.0,307200
dataset/bridge/videos/train/21862/rgb.mp4,Place the orange block inside of the silver pot.,31,480,640,0.75,3.0,307200
dataset/bridge/videos/train/22349/rgb.mp4,Put the mushroom into the pot,29,480,640,0.75,3.0,307200
dataset/bridge/videos/train/25084/rgb.mp4,put sweet potato in pot which is in sink distractors,16,480,640,0.75,3.0,307200
dataset/bridge/videos/train/23113/rgb.mp4,Put the pot in between the cans and the spoon.,33,480,640,0.75,3.0,307200
dataset/bridge/videos/train/21142/rgb.mp4,take bowl off plate,30,480,640,0.75,3.0,307200
dataset/bridge/videos/train/20318/rgb.mp4,Move the fork to the left slightly of the pot,49,480,640,0.75,3.0,307200
dataset/bridge/videos/train/18584/rgb.mp4,flip cup upright,24,480,640,0.75,3.0,307200
dataset/bridge/videos/train/23077/rgb.mp4,Move the orange cloth to the near edge of the table,36,480,640,0.75,3.0,307200
dataset/bridge/videos/train/21026/rgb.mp4,take carrot off plate cardboardfence,39,480,640,0.75,3.0,307200
dataset/bridge/videos/train/19516/rgb.mp4,close cabinet,33,480,640,0.75,3.0,307200
dataset/bridge/videos/train/24016/rgb.mp4,Move silver pot to lower right corner of the table.,49,480,640,0.75,3.0,307200
dataset/bridge/videos/train/8052/rgb.mp4,flip pot upright in sink distractors,18,480,640,0.75,3.0,307200
dataset/bridge/videos/train/22181/rgb.mp4,put cheese on plate and sausage in pot or pan in sink,78,480,640,0.75,3.0,307200
dataset/bridge/videos/train/9208/rgb.mp4,put corn in pan which is on stove distractors,18,480,640,0.75,3.0,307200
dataset/bridge/videos/train/19472/rgb.mp4,put carrot on cutting board,24,480,640,0.75,3.0,307200
dataset/bridge/videos/train/18628/rgb.mp4,put spatula on plate sink,31,480,640,0.75,3.0,307200
dataset/bridge/videos/train/25328/rgb.mp4,Move the red ball next to the blue brush,44,480,640,0.75,3.0,307200
dataset/bridge/videos/train/8136/rgb.mp4,Move the bowl above the strawberry,30,480,640,0.75,3.0,307200
dataset/bridge/videos/train/24172/rgb.mp4,lever vertical to front,24,480,640,0.75,3.0,307200
dataset/bridge/videos/train/3268/rgb.mp4,"Slide the can behind the blue fork, against the wall.",39,480,640,0.75,3.0,307200
dataset/bridge/videos/train/2032/rgb.mp4,take carrot out of pot cardboard fence,39,480,640,0.75,3.0,307200
dataset/bridge/videos/train/11527/rgb.mp4,put small spoon from basket to tray,29,480,640,0.75,3.0,307200
dataset/bridge/videos/train/13576/rgb.mp4,end effector transition from object to object,19,480,640,0.75,3.0,307200
dataset/bridge/videos/train/1239/rgb.mp4,pick up bowl and put in small4fbox,24,480,640,0.75,3.0,307200
dataset/bridge/videos/train/11443/rgb.mp4,pick up violet Allen key,19,480,640,0.75,3.0,307200
dataset/bridge/videos/train/2156/rgb.mp4,put fry on plate and smallpear in pot or pan on stove,75,480,640,0.75,3.0,307200
dataset/bridge/videos/train/10619/rgb.mp4,put carrot in pot or pan,21,480,640,0.75,3.0,307200
dataset/bridge/videos/train/6090/rgb.mp4,Move the blue cloth to the left edge of the table,26,480,640,0.75,3.0,307200
dataset/bridge/videos/train/15585/rgb.mp4,put broccoli in pot cardboardfence,39,480,640,0.75,3.0,307200
dataset/bridge/videos/train/12648/rgb.mp4,move the pot right side near spatula,44,480,640,0.75,3.0,307200
dataset/bridge/videos/train/13412/rgb.mp4,Move the red fork in front of the fish,49,480,640,0.75,3.0,307200
dataset/bridge/videos/train/177/rgb.mp4,Move the pan to the middle left edge of the table.,31,480,640,0.75,3.0,307200
dataset/bridge/videos/train/15629/rgb.mp4,Move the pot to the right of the spoon.,29,480,640,0.75,3.0,307200
dataset/bridge/videos/train/7166/rgb.mp4,end effector reaching corn,19,480,640,0.75,3.0,307200
dataset/bridge/videos/train/14473/rgb.mp4,Move the blue fork from the middle of the table to the front right corner.,34,480,640,0.75,3.0,307200
dataset/bridge/videos/train/16422/rgb.mp4,move green toy from vessel and keep on the right corner of the table,47,480,640,0.75,3.0,307200
dataset/bridge/videos/train/5137/rgb.mp4,topple metal pot cardboard fence,39,480,640,0.75,3.0,307200
dataset/bridge/videos/train/17678/rgb.mp4,close brown1fbox flap,24,480,640,0.75,3.0,307200
dataset/bridge/videos/train/12998/rgb.mp4,Pickup the bowl and place it on top of the purple cloth.,48,480,640,0.75,3.0,307200
dataset/bridge/videos/train/14517/rgb.mp4,Place the orange vegetable in the silver pot.,29,480,640,0.75,3.0,307200
dataset/bridge/videos/train/7002/rgb.mp4,take broccoli out of pan cardboardfence,39,480,640,0.75,3.0,307200
dataset/bridge/videos/train/12480/rgb.mp4,Pick up the sausage and place it on the far left edge of the table,37,480,640,0.75,3.0,307200
dataset/bridge/videos/train/1195/rgb.mp4,Move the cloth to the left of the blue fork.,32,480,640,0.75,3.0,307200
dataset/bridge/videos/train/6258/rgb.mp4,put clothes in laundry machine,37,480,640,0.75,3.0,307200
dataset/bridge/videos/train/4209/rgb.mp4,pick the blue spoon near red spoon and keep it next to the table,49,480,640,0.75,3.0,307200
dataset/bridge/videos/train/5053/rgb.mp4,pick up violet Allen key,21,480,640,0.75,3.0,307200
dataset/bridge/videos/train/16546/rgb.mp4,Place the mushroom to the left of the pot past the spoon,29,480,640,0.75,3.0,307200
dataset/bridge/videos/train/18707/rgb.mp4,turn lever vertical to front,24,480,640,0.75,3.0,307200
dataset/bridge/videos/train/9243/rgb.mp4,open oven,39,480,640,0.75,3.0,307200
dataset/bridge/videos/train/25207/rgb.mp4,Move the scoop and place it on the yellow cloth.,46,480,640,0.75,3.0,307200
dataset/bridge/videos/train/19921/rgb.mp4,Place the pot on top of the blue towel,49,480,640,0.75,3.0,307200
dataset/bridge/videos/train/8019/rgb.mp4,Slide the towel and place it to the left of the pot.,30,480,640,0.75,3.0,307200
dataset/bridge/videos/train/23390/rgb.mp4,put pear in bowl,22,480,640,0.75,3.0,307200
dataset/bridge/videos/train/18663/rgb.mp4,move the blue handled object to the right side of the pot,49,480,640,0.75,3.0,307200
dataset/bridge/videos/train/19439/rgb.mp4,PICK UP THE VESSEL AND PUT ANOTHER SIDE OF THE TABLE,40,480,640,0.75,3.0,307200
dataset/bridge/videos/train/24139/rgb.mp4,pick up bowl and put in small4fbox,24,480,640,0.75,3.0,307200
dataset/bridge/videos/train/19845/rgb.mp4,Pick up the spoon and move it to the front and center of the counter.,42,480,640,0.75,3.0,307200
dataset/bridge/videos/train/25363/rgb.mp4,pick up pot 50,24,480,640,0.75,3.0,307200
dataset/bridge/videos/train/9327/rgb.mp4,turn lever vertical to front distractors,24,480,640,0.75,3.0,307200
dataset/bridge/videos/train/24295/rgb.mp4,put pear in bowl,29,480,640,0.75,3.0,307200
dataset/bridge/videos/train/23158/rgb.mp4,Move the banana towards the top right of the cloth,35,480,640,0.75,3.0,307200
dataset/bridge/videos/train/22302/rgb.mp4,put sweet potato in pan which is on stove distractors,21,480,640,0.75,3.0,307200
dataset/bridge/videos/train/20353/rgb.mp4,Move the fork and place it on the green cloth.,46,480,640,0.75,3.0,307200
dataset/bridge/videos/train/21109/rgb.mp4,Place the fish in the colander,21,480,640,0.75,3.0,307200
dataset/bridge/videos/train/19795/rgb.mp4,turn lever vertical to front distractors,24,480,640,0.75,3.0,307200
dataset/bridge/videos/train/22266/rgb.mp4,end effector reaching corn,19,480,640,0.75,3.0,307200
dataset/bridge/videos/train/20237/rgb.mp4,Move the pot and place on top of towel,36,480,640,0.75,3.0,307200
dataset/bridge/videos/train/14438/rgb.mp4,pick up green mug,29,480,640,0.75,3.0,307200
dataset/bridge/videos/train/16815/rgb.mp4,close fridge,26,480,640,0.75,3.0,307200
dataset/bridge/videos/train/15662/rgb.mp4,put potato in pot cardboard fence,29,480,640,0.75,3.0,307200
dataset/bridge/videos/train/10982/rgb.mp4,put carrot on plate cardboardfence,39,480,640,0.75,3.0,307200
dataset/bridge/videos/train/6377/rgb.mp4,put banana in pot or pan,25,480,640,0.75,3.0,307200
dataset/bridge/videos/train/4326/rgb.mp4,end effector reaching stuffedrabbit,19,480,640,0.75,3.0,307200
dataset/bridge/videos/train/17633/rgb.mp4,put the con on the blue cloth,29,480,640,0.75,3.0,307200
dataset/bridge/videos/train/14844/rgb.mp4,Move the spoon on top of blue towel,40,480,640,0.75,3.0,307200
dataset/bridge/videos/train/16469/rgb.mp4,move yellow towel to just below metal bowel,32,480,640,0.75,3.0,307200
dataset/bridge/videos/train/6213/rgb.mp4,put corn in pot which is in sink distractors,19,480,640,0.75,3.0,307200
dataset/bridge/videos/train/15706/rgb.mp4,upright hot sauce bottle cardboard fence,39,480,640,0.75,3.0,307200
dataset/bridge/videos/train/7049/rgb.mp4,Place the blue brush behind the bowl with the broccoli,36,480,640,0.75,3.0,307200
dataset/bridge/videos/train/16971/rgb.mp4,pick up pot from sink distractors,18,480,640,0.75,3.0,307200
dataset/bridge/videos/train/13691/rgb.mp4,Pick up the blue spoon and place it on the left of the blue cloth,31,480,640,0.75,3.0,307200
dataset/bridge/videos/train/5018/rgb.mp4,Move the mushroom in front of the microwave.,33,480,640,0.75,3.0,307200
dataset/bridge/videos/train/14920/rgb.mp4,Move cheese from pot to left of pot.,33,480,640,0.75,3.0,307200
dataset/bridge/videos/train/17757/rgb.mp4,Place the pot to the right of the sausage.,29,480,640,0.75,3.0,307200
dataset/bridge/videos/train/4242/rgb.mp4,lever vertical to front,24,480,640,0.75,3.0,307200
dataset/bridge/videos/train/13941/rgb.mp4,put lid on pot or pan,29,480,640,0.75,3.0,307200
dataset/bridge/videos/train/2079/rgb.mp4,Drop the mushroom into the pot.,29,480,640,0.75,3.0,307200
dataset/bridge/videos/train/10736/rgb.mp4,turn lever vertical to front,24,480,640,0.75,3.0,307200
dataset/bridge/videos/train/3223/rgb.mp4,open fridge,39,480,640,0.75,3.0,307200
dataset/bridge/videos/train/17887/rgb.mp4,put spoon behind bowl slightly left,32,480,640,0.75,3.0,307200
dataset/bridge/videos/train/1272/rgb.mp4,Move the yellow cloth over to the right.,27,480,640,0.75,3.0,307200
dataset/bridge/videos/train/12767/rgb.mp4,Move the sliver pot behind the green cloth,43,480,640,0.75,3.0,307200
dataset/bridge/videos/train/11910/rgb.mp4,Place the pot on top of the blue cloth.,31,480,640,0.75,3.0,307200
dataset/bridge/videos/train/3347/rgb.mp4,put carrot on plate,29,480,640,0.75,3.0,307200
dataset/bridge/videos/train/10652/rgb.mp4,put sushi on plate,36,480,640,0.75,3.0,307200
dataset/bridge/videos/train/13825/rgb.mp4,Move the black and white object to the left top of the table.,47,480,640,0.75,3.0,307200
dataset/bridge/videos/train/11408/rgb.mp4,Move brush and place bottom left of table,36,480,640,0.75,3.0,307200
dataset/bridge/videos/train/13459/rgb.mp4,Place the spatula on the table behind the pot,49,480,640,0.75,3.0,307200
dataset/bridge/videos/train/14794/rgb.mp4,put sushi in pot cardboard fence,33,480,640,0.75,3.0,307200
dataset/bridge/videos/train/7281/rgb.mp4,flip pot upright which is in sink,20,480,640,0.75,3.0,307200
dataset/bridge/videos/train/11874/rgb.mp4,Place the knife on the green piece of cloth.,35,480,640,0.75,3.0,307200
dataset/bridge/videos/train/12603/rgb.mp4,turn lever vertical to front,24,480,640,0.75,3.0,307200
dataset/bridge/videos/train/290/rgb.mp4,flip cup upright,24,480,640,0.75,3.0,307200
dataset/bridge/videos/train/1316/rgb.mp4,Move spoon to the right of the silver pot.,44,480,640,0.75,3.0,307200
dataset/bridge/videos/train/1137/rgb.mp4,put corn on plate,29,480,640,0.75,3.0,307200
dataset/bridge/videos/train/12422/rgb.mp4,Place the yellow cloth behind the toy,42,480,640,0.75,3.0,307200
dataset/bridge/videos/train/16998/rgb.mp4,Move the measuring cup to the far right front of the table.,41,480,640,0.75,3.0,307200
dataset/bridge/videos/train/13678/rgb.mp4,Move the mushroom and place in the pot,26,480,640,0.75,3.0,307200
dataset/bridge/videos/train/11629/rgb.mp4,Move the blue colored spoon from left top corner of the table to left edge of the table near orange cloth.,45,480,640,0.75,3.0,307200
dataset/bridge/videos/train/10473/rgb.mp4,place the straightened towel on the board's left front edge,37,480,640,0.75,3.0,307200
dataset/bridge/videos/train/3166/rgb.mp4,take lid off pot or pan,27,480,640,0.75,3.0,307200
dataset/bridge/videos/train/12546/rgb.mp4,zip zipper bag,24,480,640,0.75,3.0,307200
dataset/bridge/videos/train/1053/rgb.mp4,put pot or pan in sink,24,480,640,0.75,3.0,307200
dataset/bridge/videos/train/3002/rgb.mp4,Put the red object in the utensil.,49,480,640,0.75,3.0,307200
dataset/bridge/videos/train/10517/rgb.mp4,Put the grapes on the green rag.,48,480,640,0.75,3.0,307200
dataset/bridge/videos/train/2258/rgb.mp4,move towel to front right table edge,34,480,640,0.75,3.0,307200
dataset/bridge/videos/train/5195/rgb.mp4,put banana in pot cardboard fence,36,480,640,0.75,3.0,307200
dataset/bridge/videos/train/16480/rgb.mp4,lever vertical to front,21,480,640,0.75,3.0,307200
dataset/bridge/videos/train/4063/rgb.mp4,open microwave,39,480,640,0.75,3.0,307200
dataset/bridge/videos/train/17576/rgb.mp4,put can in pot,27,480,640,0.75,3.0,307200
dataset/bridge/videos/train/5239/rgb.mp4,Move the corn from the pot to in front of the cans.,33,480,640,0.75,3.0,307200
dataset/bridge/videos/train/7268/rgb.mp4,Place the mushroom on the blue rag.,29,480,640,0.75,3.0,307200
dataset/bridge/videos/train/279/rgb.mp4,Put the green vegetable into the pot.,25,480,640,0.75,3.0,307200
dataset/bridge/videos/train/15527/rgb.mp4,move the blue grater to the lower right edge of table,49,480,640,0.75,3.0,307200
dataset/bridge/videos/train/6032/rgb.mp4,Pick up the butter and put it in the pot on top of the stove.,27,480,640,0.75,3.0,307200
dataset/bridge/videos/train/16648/rgb.mp4,put spoon into pan,20,480,640,0.75,3.0,307200
dataset/bridge/videos/train/11585/rgb.mp4,Place spoon diagonally at bottom right corner of table.,48,480,640,0.75,3.0,307200
dataset/bridge/videos/train/2090/rgb.mp4,put knife on cutting board cardboard fence,33,480,640,0.75,3.0,307200
dataset/bridge/videos/train/17412/rgb.mp4,flip pot upright in sink distractors,21,480,640,0.75,3.0,307200
dataset/bridge/videos/train/4107/rgb.mp4,move the bowl to lower right corner,33,480,640,0.75,3.0,307200
dataset/bridge/videos/train/6156/rgb.mp4,Move the blue napkin behind the pan,42,480,640,0.75,3.0,307200
dataset/bridge/videos/train/15443/rgb.mp4,put cup on plate,39,480,640,0.75,3.0,307200
dataset/bridge/videos/train/14619/rgb.mp4,put broccoli on towel,39,480,640,0.75,3.0,307200
dataset/bridge/videos/train/20016/rgb.mp4,Move the spatula onto the green cloth.,45,480,640,0.75,3.0,307200
dataset/bridge/videos/train/8194/rgb.mp4,pick up bowl and put in small4fbox,22,480,640,0.75,3.0,307200
dataset/bridge/videos/train/22047/rgb.mp4,close microwave,39,480,640,0.75,3.0,307200
dataset/bridge/videos/train/21328/rgb.mp4,move cloth to the front right corner of the stove,24,480,640,0.75,3.0,307200
dataset/bridge/videos/train/20172/rgb.mp4,Put the pot in between the cloth and spoon.,43,480,640,0.75,3.0,307200
dataset/bridge/videos/train/22123/rgb.mp4,move the avocado next to the spatula,49,480,640,0.75,3.0,307200
dataset/bridge/videos/train/23379/rgb.mp4,put banana in pot or pan,25,480,640,0.75,3.0,307200
dataset/bridge/videos/train/9106/rgb.mp4,Pick up the yellow spoon and place it on the blue cloth.,33,480,640,0.75,3.0,307200
dataset/bridge/videos/train/25142/rgb.mp4,Put the spoon to the left of the pot.,46,480,640,0.75,3.0,307200
dataset/bridge/videos/train/24318/rgb.mp4,put stuffedpig in pan,39,480,640,0.75,3.0,307200
dataset/bridge/videos/train/21084/rgb.mp4,upright basil bottle cardboard fence,34,480,640,0.75,3.0,307200
dataset/bridge/videos/train/19618/rgb.mp4,put cup from sink to drying rack,24,480,640,0.75,3.0,307200
dataset/bridge/videos/train/18442/rgb.mp4,turn faucet left 56,24,480,640,0.75,3.0,307200
dataset/bridge/videos/train/53/rgb.mp4,Move the bowl to the left of the blue towel,42,480,640,0.75,3.0,307200
dataset/bridge/videos/train/8238/rgb.mp4,close cabinet,20,480,640,0.75,3.0,307200
dataset/bridge/videos/train/25026/rgb.mp4,Move the mushroom to the bottom left table corner,26,480,640,0.75,3.0,307200
dataset/bridge/videos/train/9062/rgb.mp4,end effector reaching banana,19,480,640,0.75,3.0,307200
dataset/bridge/videos/train/18526/rgb.mp4,Put the mushroom in the silver bowl,47,480,640,0.75,3.0,307200
dataset/bridge/videos/train/16767/rgb.mp4,Place the yellow brush on the blue cloth.,32,480,640,0.75,3.0,307200
dataset/bridge/videos/train/13887/rgb.mp4,take banana out of colander,34,480,640,0.75,3.0,307200
dataset/bridge/videos/train/5272/rgb.mp4,put pear on plate,25,480,640,0.75,3.0,307200
dataset/bridge/videos/train/15910/rgb.mp4,Put the mushroom between the pot and microwave,42,480,640,0.75,3.0,307200
dataset/bridge/videos/train/4028/rgb.mp4,Put the green pepper in the pot.,37,480,640,0.75,3.0,307200
dataset/bridge/videos/train/17941/rgb.mp4,put spoon in bowl sink,36,480,640,0.75,3.0,307200
dataset/bridge/videos/train/6079/rgb.mp4,Put the carrot in the silver pot.,39,480,640,0.75,3.0,307200
dataset/bridge/videos/train/232/rgb.mp4,close microwave,39,480,640,0.75,3.0,307200
dataset/bridge/videos/train/7223/rgb.mp4,Move the yellow food item straight up,36,480,640,0.75,3.0,307200
dataset/bridge/videos/train/14736/rgb.mp4,move the pot to the upper right,32,480,640,0.75,3.0,307200
dataset/bridge/videos/train/3281/rgb.mp4,take carrot off plate cardboardfence,39,480,640,0.75,3.0,307200
dataset/bridge/videos/train/15874/rgb.mp4,put banana in pot or pan,25,480,640,0.75,3.0,307200
dataset/bridge/videos/train/10794/rgb.mp4,Place the spatula on the far edge of the table,33,480,640,0.75,3.0,307200
dataset/bridge/videos/train/17459/rgb.mp4,turn faucet front to left,17,480,640,0.75,3.0,307200
dataset/bridge/videos/train/5316/rgb.mp4,put sushi on plate,29,480,640,0.75,3.0,307200
dataset/bridge/videos/train/16603/rgb.mp4,take bowl off plate,29,480,640,0.75,3.0,307200
dataset/bridge/videos/train/14652/rgb.mp4,pick hotdog from left and put it on middle of the table,33,480,640,0.75,3.0,307200
dataset/bridge/videos/train/7347/rgb.mp4,open oven,34,480,640,0.75,3.0,307200
dataset/bridge/videos/train/15408/rgb.mp4,Pick up the cheese and place it on the near edge of the table,49,480,640,0.75,3.0,307200
dataset/bridge/videos/train/356/rgb.mp4,move the brush to the front right beside the pot,28,480,640,0.75,3.0,307200
dataset/bridge/videos/train/17825/rgb.mp4,pick up red srewdriver,28,480,640,0.75,3.0,307200
dataset/bridge/videos/train/13633/rgb.mp4,close fridge,36,480,640,0.75,3.0,307200
dataset/bridge/videos/train/12469/rgb.mp4,Move the yellow pepper to the bottom right of the table.,40,480,640,0.75,3.0,307200
dataset/bridge/videos/train/10844/rgb.mp4,pick up pot from sink distractors,13,480,640,0.75,3.0,307200
dataset/bridge/videos/train/12815/rgb.mp4,close cabinet,37,480,640,0.75,3.0,307200
dataset/bridge/videos/train/10438/rgb.mp4,Move the pot onto the towel.,32,480,640,0.75,3.0,307200
dataset/bridge/videos/train/14982/rgb.mp4,end effector reaching corn,19,480,640,0.75,3.0,307200
dataset/bridge/videos/train/2377/rgb.mp4,put bowl on plate,27,480,640,0.75,3.0,307200
dataset/bridge/videos/train/11662/rgb.mp4,Place the silver pot underneath the green rag on the left side of the stove.,35,480,640,0.75,3.0,307200
dataset/bridge/videos/train/1018/rgb.mp4,Move silver bowl to lower left corner of table.,43,480,640,0.75,3.0,307200
dataset/bridge/videos/train/10920/rgb.mp4,Move the pan to the right of the blue towel,34,480,640,0.75,3.0,307200
dataset/bridge/videos/train/13757/rgb.mp4,Put the french fry to the right of the cloth.,40,480,640,0.75,3.0,307200
dataset/bridge/videos/train/11706/rgb.mp4,Move silver pot to lower left corner of table.,49,480,640,0.75,3.0,307200
dataset/bridge/videos/train/2213/rgb.mp4,flip pot upright which is in sink,18,480,640,0.75,3.0,307200
dataset/bridge/videos/train/17691/rgb.mp4,turn lever vertical to front distractors,22,480,640,0.75,3.0,307200
dataset/bridge/videos/train/4384/rgb.mp4,end effector reaching stuffedrabbit,18,480,640,0.75,3.0,307200
dataset/bridge/videos/train/3049/rgb.mp4,Put the brush to the right of the napkin.,49,480,640,0.75,3.0,307200
dataset/bridge/videos/train/12971/rgb.mp4,Move the blue towel to the left side of the table,32,480,640,0.75,3.0,307200
dataset/bridge/videos/train/24353/rgb.mp4,Move the can to the front centre of the table,34,480,640,0.75,3.0,307200
dataset/bridge/videos/train/8317/rgb.mp4,take spoon out of bowl sink,29,480,640,0.75,3.0,307200
dataset/bridge/videos/train/25109/rgb.mp4,put carrot on plate cardboardfence,39,480,640,0.75,3.0,307200
dataset/bridge/videos/train/18875/rgb.mp4,move vessel diagonally from bottom to top towards right,40,480,640,0.75,3.0,307200
dataset/bridge/videos/train/18/rgb.mp4,put sweet potato in pot,24,480,640,0.75,3.0,307200
dataset/bridge/videos/train/20295/rgb.mp4,Put the pot to the left of the cloth.,37,480,640,0.75,3.0,307200
dataset/bridge/videos/train/18409/rgb.mp4,Place the spoon on the back left corner of the table,34,480,640,0.75,3.0,307200
dataset/bridge/videos/train/19653/rgb.mp4,put cup from counter to sink,24,480,640,0.75,3.0,307200
dataset/bridge/videos/train/9029/rgb.mp4,put clothes in laundry machine,37,480,640,0.75,3.0,307200
dataset/bridge/videos/train/18911/rgb.mp4,pick up pot from sink distractors,12,480,640,0.75,3.0,307200
dataset/bridge/videos/train/8273/rgb.mp4,put pot or pan in sink,23,480,640,0.75,3.0,307200
dataset/bridge/videos/train/24237/rgb.mp4,place red fork on top of orange cloth,27,480,640,0.75,3.0,307200
dataset/bridge/videos/train/19737/rgb.mp4,Move the broccoli and place to the far right middle of table,32,480,640,0.75,3.0,307200
dataset/bridge/videos/train/21207/rgb.mp4,take cup off plate,35,480,640,0.75,3.0,307200
dataset/bridge/videos/train/9385/rgb.mp4,Pick up the orange bottle and place it in the silver pot.,26,480,640,0.75,3.0,307200
dataset/bridge/videos/train/23256/rgb.mp4,PLACE THE TOWL NEAR MASHROOM,19,480,640,0.75,3.0,307200
dataset/bridge/videos/train/20139/rgb.mp4,Pick up the pot and put it in front of the microwave.,27,480,640,0.75,3.0,307200
dataset/bridge/videos/train/21363/rgb.mp4,Place the spatula over the orange cloth.,35,480,640,0.75,3.0,307200
dataset/bridge/videos/train/23332/rgb.mp4,PICK UP THE LEG PIECE AND PUT ON ANOTHER SIDE OF THE TABLE,38,480,640,0.75,3.0,307200
dataset/bridge/videos/train/19983/rgb.mp4,PICK UP THE SPOON AND PUT NEAR THE VIOLET TOWEL,47,480,640,0.75,3.0,307200
dataset/bridge/videos/train/22168/rgb.mp4,Place the pot on the cloth,37,480,640,0.75,3.0,307200
dataset/bridge/videos/train/20819/rgb.mp4,upright basil bottle cardboard fence,30,480,640,0.75,3.0,307200
dataset/bridge/videos/train/22434/rgb.mp4,put potato in pot cardboard fence,31,480,640,0.75,3.0,307200
dataset/bridge/videos/train/20465/rgb.mp4,take corn out of bowl sink,27,480,640,0.75,3.0,307200
dataset/bridge/videos/train/22848/rgb.mp4,Slide the blue rag in front of the silver pan.,34,480,640,0.75,3.0,307200
dataset/bridge/videos/train/22550/rgb.mp4,take cucumber out of cup,39,480,640,0.75,3.0,307200
dataset/bridge/videos/train/8483/rgb.mp4,Place the metal pot on the yellow cloth.,49,480,640,0.75,3.0,307200
dataset/bridge/videos/train/20501/rgb.mp4,Move yellow cloth to the bottom left corner,33,480,640,0.75,3.0,307200
dataset/bridge/videos/train/9909/rgb.mp4,put spoon into pan,24,480,640,0.75,3.0,307200
dataset/bridge/videos/train/18031/rgb.mp4,turn lever vertical to front,24,480,640,0.75,3.0,307200
dataset/bridge/videos/train/9575/rgb.mp4,Move the brush at the other end of the table.,42,480,640,0.75,3.0,307200
dataset/bridge/videos/train/18155/rgb.mp4,PICK UP THE FORK AND PUT ON THE GREEN TOWEL,49,480,640,0.75,3.0,307200
dataset/bridge/videos/train/21593/rgb.mp4,take clothes out of laundry machine,29,480,640,0.75,3.0,307200
dataset/bridge/videos/train/9411/rgb.mp4,open book,24,480,640,0.75,3.0,307200
dataset/bridge/videos/train/22798/rgb.mp4,Move the in front of the cans,42,480,640,0.75,3.0,307200
dataset/bridge/videos/train/25455/rgb.mp4,close oven,39,480,640,0.75,3.0,307200
dataset/bridge/videos/train/5482/rgb.mp4,turn faucet left 56,24,480,640,0.75,3.0,307200
dataset/bridge/videos/train/16197/rgb.mp4,put lid on pot cardboardfence,39,480,640,0.75,3.0,307200
dataset/bridge/videos/train/3515/rgb.mp4,Move the pot to the front of the cans,37,480,640,0.75,3.0,307200
dataset/bridge/videos/train/1938/rgb.mp4,put crackerbox on plate and spatula in pot or pan on stove,60,480,640,0.75,3.0,307200
dataset/bridge/videos/train/10000/rgb.mp4,Move yellow cloth to table's lower left corner.,33,480,640,0.75,3.0,307200
dataset/bridge/videos/train/3969/rgb.mp4,close oven,32,480,640,0.75,3.0,307200
dataset/bridge/videos/train/12051/rgb.mp4,lever vertical to front,22,480,640,0.75,3.0,307200
dataset/bridge/videos/train/1544/rgb.mp4,Move the yellow towel to the back edge of the table,35,480,640,0.75,3.0,307200
dataset/bridge/videos/train/6689/rgb.mp4,Take the spoon and place it on yellow cloth.,36,480,640,0.75,3.0,307200
dataset/bridge/videos/train/10164/rgb.mp4,Place the spoon behind the pot.,49,480,640,0.75,3.0,307200
dataset/bridge/videos/train/3471/rgb.mp4,Move the mushroom off the cloth and into the pan.,29,480,640,0.75,3.0,307200
dataset/bridge/videos/train/1420/rgb.mp4,Place the metal pot on the front left edge of the stove.,29,480,640,0.75,3.0,307200
dataset/bridge/videos/train/12135/rgb.mp4,put corn in bowl sink,37,480,640,0.75,3.0,307200
dataset/bridge/videos/train/6441/rgb.mp4,turn faucet front to left,24,480,640,0.75,3.0,307200
dataset/bridge/videos/train/15154/rgb.mp4,pick up green mug,25,480,640,0.75,3.0,307200
dataset/bridge/videos/train/12299/rgb.mp4,take sushi out of pan,23,480,640,0.75,3.0,307200
dataset/bridge/videos/train/17105/rgb.mp4,Put the pot on the right side of the fork.,43,480,640,0.75,3.0,307200
dataset/bridge/videos/train/4410/rgb.mp4,move light switch to the right,15,480,640,0.75,3.0,307200
dataset/bridge/videos/train/11092/rgb.mp4,take bowl off plate,27,480,640,0.75,3.0,307200
dataset/bridge/videos/train/2587/rgb.mp4,Place the corn in the left top of the table.,49,480,640,0.75,3.0,307200
dataset/bridge/videos/train/15030/rgb.mp4,Place capsicum in the top edge,38,480,640,0.75,3.0,307200
dataset/bridge/videos/train/4908/rgb.mp4,open large4fbox flaps,22,480,640,0.75,3.0,307200
dataset/bridge/videos/train/6525/rgb.mp4,Place the cucumber between steel bowl and purple cloth.,36,480,640,0.75,3.0,307200
dataset/bridge/videos/train/4574/rgb.mp4,put lid on pot or pan,24,480,640,0.75,3.0,307200
dataset/bridge/videos/train/17061/rgb.mp4,Move the mushroom to the left of the baster.,30,480,640,0.75,3.0,307200
dataset/bridge/videos/train/6959/rgb.mp4,Move the spoon to the back left of the table.,44,480,640,0.75,3.0,307200
